#Predicted Hamaker constants for TricalciumSilicate001
#Estimated self-vacuum-self Hamaker: 34.99968531783289#Nominal refractive index: 1.7778016446845082
#Name  kT        Joules        kJ/mol    
X09    5.899     2.443E-20     14.747    
X0A    14.868    6.158E-20     37.169    
X0B    -1.056    -4.375E-21    -2.641    
X0C    2.092     8.667E-21     5.231     
X0D    5.535     2.293E-20     13.837    
X0E    15.709    6.506E-20     39.271    
X0F    7.422     3.074E-20     18.554    
X0G    1.987     8.230E-21     4.967     
X0H    0.628     2.602E-21     1.570     
X0I    9.748     4.038E-20     24.370    
X0J    2.659     1.101E-20     6.647     
X0K    28.120    1.165E-19     70.299    
X0L    26.393    1.093E-19     65.982    
X0M    2.131     8.825E-21     5.327     
X0N    4.431     1.835E-20     11.078    
X0O    -0.003    -1.356E-23    -0.008    
X0P    8.418     3.487E-20     21.044    
X0Q    22.890    9.481E-20     57.224    
X0R    2.131     8.825E-21     5.327     
X0S    28.120    1.165E-19     70.299    
X0T    4.431     1.835E-20     11.078    
X0U    2.659     1.101E-20     6.647     
X0V    26.393    1.093E-19     65.982    
X0W    8.300     3.438E-20     20.751    
X0X    3.883     1.608E-20     9.707     
X0Y    0.157     6.493E-22     0.392     
X0Z    0.157     6.493E-22     0.392     
X10    11.086    4.592E-20     27.715    
X11    0.938     3.883E-21     2.344     
X12    -0.714    -2.959E-21    -1.786    
X13    5.391     2.233E-20     13.476    
X14    -0.003    -1.356E-23    -0.008    
X15    21.503    8.906E-20     53.757    
X16    10.361    4.291E-20     25.903    
X17    14.548    6.026E-20     36.370    
X18    8.834     3.659E-20     22.086    
X19    3.419     1.416E-20     8.548     
X1A    0.127     5.243E-22     0.316     
X1B    15.345    6.356E-20     38.363    
X1C    -0.029    -1.216E-22    -0.073    
X1D    9.646     3.995E-20     24.115    
X1E    11.697    4.845E-20     29.242    
X1F    10.656    4.414E-20     26.639    
X1G    0.772     3.199E-21     1.931     
X1H    1.297     5.374E-21     3.244     
X1I    6.382     2.644E-20     15.956    
X1J    6.381     2.643E-20     15.952    
X1K    6.936     2.873E-20     17.341    
X1L    16.344    6.770E-20     40.861    
X1M    8.040     3.330E-20     20.100    
X1N    2.544     1.054E-20     6.359     
X1O    5.280     2.187E-20     13.201    
X1P    16.891    6.996E-20     42.227    
X1Q    7.521     3.115E-20     18.801    
X1R    1.331     5.512E-21     3.327     
X1S    0.912     3.776E-21     2.279     
X1T    10.359    4.291E-20     25.898    
X1U    7.063     2.925E-20     17.657    
X1V    21.782    9.022E-20     54.456    
X1W    7.063     2.925E-20     17.657    
X1X    9.207     3.814E-20     23.018    
X1Y    3.032     1.256E-20     7.581     
X1Z    9.112     3.774E-20     22.781    
X20    8.482     3.513E-20     21.205    
X21    9.714     4.024E-20     24.286    
X22    6.397     2.650E-20     15.994    
X23    35.324    1.463E-19     88.310    
X24    2.413     9.994E-21     6.032     
X25    19.987    8.278E-20     49.967    
X26    15.192    6.293E-20     37.981    
X27    2.322     9.616E-21     5.804     
X28    6.027     2.496E-20     15.068    
X29    3.112     1.289E-20     7.781     
X2A    10.365    4.293E-20     25.912    
X2B    12.044    4.989E-20     30.111    
X2C    6.520     2.700E-20     16.299    
X2D    3.403     1.409E-20     8.507     
X2E    28.186    1.167E-19     70.465    
X2F    18.613    7.709E-20     46.532    
X2G    5.186     2.148E-20     12.966    
X2H    1.601     6.632E-21     4.003     
X2I    8.338     3.454E-20     20.846    
X2J    8.154     3.377E-20     20.385    
X2K    8.056     3.337E-20     20.141    
X2L    -1.005    -4.162E-21    -2.512    
X2M    3.106     1.286E-20     7.764     
X2N    10.227    4.236E-20     25.567    
X2O    7.507     3.109E-20     18.767    
X2P    3.044     1.261E-20     7.609     
X2Q    12.298    5.094E-20     30.746    
X2R    0.757     3.137E-21     1.893     
X2S    0.220     9.117E-22     0.550     
X2T    0.964     3.992E-21     2.409     
X2U    5.236     2.169E-20     13.091    
X2V    1.416     5.863E-21     3.539     
X2W    5.181     2.146E-20     12.953    
X2X    5.398     2.236E-20     13.495    
X2Y    3.982     1.649E-20     9.955     
X2Z    11.815    4.894E-20     29.537    
X30    8.546     3.540E-20     21.365    
X31    3.123     1.294E-20     7.808     
X32    4.709     1.950E-20     11.772    
X33    9.053     3.750E-20     22.632    
X34    10.370    4.295E-20     25.925    
X35    1.850     7.662E-21     4.625     
X36    4.099     1.698E-20     10.248    
X37    9.264     3.837E-20     23.161    
X38    12.510    5.181E-20     31.274    
X39    3.858     1.598E-20     9.644     
X3A    7.376     3.055E-20     18.439    
X3B    12.795    5.300E-20     31.987    
X3C    3.020     1.251E-20     7.550     
X3D    7.890     3.268E-20     19.725    
X3E    9.646     3.995E-20     24.114    
X3F    5.229     2.166E-20     13.073    
X3G    11.239    4.655E-20     28.097    
X3H    3.828     1.585E-20     9.570     
X3I    9.290     3.848E-20     23.225    
X3J    2.105     8.720E-21     5.263     
X3K    5.151     2.134E-20     12.879    
X3L    1.478     6.120E-21     3.694     
X3M    8.496     3.519E-20     21.241    
X3N    2.686     1.113E-20     6.715     
X3O    3.327     1.378E-20     8.317     
X3P    3.138     1.300E-20     7.845     
X3Q    8.151     3.376E-20     20.377    
X3R    3.719     1.540E-20     9.297     
X3S    14.363    5.949E-20     35.908    
X3T    2.624     1.087E-20     6.561     
X3U    7.097     2.940E-20     17.744    
X3V    13.601    5.633E-20     34.001    
X3W    3.196     1.324E-20     7.989     
X3X    5.219     2.162E-20     13.049    
X3Y    2.567     1.063E-20     6.418     
X3Z    10.215    4.231E-20     25.537    
X40    5.809     2.406E-20     14.522    
X41    7.168     2.969E-20     17.921    
X42    17.072    7.071E-20     42.681    
X43    7.969     3.301E-20     19.924    
X44    12.792    5.298E-20     31.981    
X45    5.174     2.143E-20     12.936    
X46    9.431     3.906E-20     23.578    
X47    1.674     6.935E-21     4.186     
X48    9.614     3.982E-20     24.034    
X49    0.342     1.419E-21     0.856     
X4A    1.896     7.854E-21     4.740     
X4B    5.452     2.258E-20     13.631    
X4C    0.967     4.007E-21     2.418     
X4D    4.122     1.708E-20     10.306    
X4E    4.914     2.036E-20     12.286    
X4F    4.679     1.938E-20     11.698    
X4G    14.839    6.146E-20     37.098    
X4H    12.534    5.192E-20     31.335    
X4I    0.602     2.494E-21     1.505     
X4J    11.389    4.717E-20     28.473    
X4K    2.125     8.803E-21     5.313     
X4L    14.853    6.152E-20     37.131    
X4M    3.511     1.454E-20     8.776     
X4N    3.049     1.263E-20     7.624     
X4O    7.124     2.951E-20     17.810    
X4P    8.914     3.692E-20     22.285    
X4Q    14.243    5.899E-20     35.607    
X4R    0.304     1.258E-21     0.759     
X4S    10.826    4.484E-20     27.066    
X4T    7.986     3.308E-20     19.965    
X4U    10.087    4.178E-20     25.219    
X4V    4.643     1.923E-20     11.607    
X4W    -0.753    -3.120E-21    -1.883    
X4X    11.175    4.629E-20     27.937    
X4Y    5.160     2.137E-20     12.899    
X4Z    6.249     2.588E-20     15.622    
X50    -0.364    -1.509E-21    -0.911    
X51    2.334     9.667E-21     5.835     
X52    3.580     1.483E-20     8.950     
X53    7.184     2.976E-20     17.961    
X54    -5.475    -2.268E-20    -13.689   
X55    8.579     3.553E-20     21.448    
X56    9.519     3.943E-20     23.798    
X57    0.119     4.925E-22     0.297     
X58    3.293     1.364E-20     8.233     
X59    5.465     2.264E-20     13.664    
X5A    7.468     3.093E-20     18.671    
X5B    17.574    7.279E-20     43.935    
X5C    0.301     1.246E-21     0.752     
X5D    -0.952    -3.943E-21    -2.380    
X5E    0.788     3.264E-21     1.970     
X5F    0.962     3.983E-21     2.404     
X5G    -4.659    -1.930E-20    -11.647   
X5H    -0.177    -7.347E-22    -0.443    
X5I    -2.365    -9.797E-21    -5.913    
X5J    3.428     1.420E-20     8.570     
X5K    0.721     2.987E-21     1.803     
X5L    4.949     2.050E-20     12.372    
X5M    2.986     1.237E-20     7.465     
X5N    -5.961    -2.469E-20    -14.901   
X5O    -0.412    -1.708E-21    -1.031    
X5P    3.439     1.424E-20     8.597     
X5Q    -2.035    -8.430E-21    -5.088    
X5R    -5.664    -2.346E-20    -14.160   
X5S    0.478     1.980E-21     1.195     
X5T    0.993     4.112E-21     2.482     
X5U    -4.304    -1.783E-20    -10.761   
X5V    1.571     6.506E-21     3.927     
X5W    -3.605    -1.493E-20    -9.011    
X5X    -1.556    -6.446E-21    -3.891    
X5Y    0.714     2.957E-21     1.785     
X5Z    3.890     1.611E-20     9.725     
X60    -2.726    -1.129E-20    -6.814    
X61    -2.031    -8.413E-21    -5.078    
X62    -1.991    -8.247E-21    -4.978    
X63    1.971     8.165E-21     4.928     
X64    -3.094    -1.282E-20    -7.736    
X65    -0.635    -2.632E-21    -1.588    
X66    -0.078    -3.211E-22    -0.194    
X67    4.379     1.814E-20     10.948    
X68    2.338     9.685E-21     5.846     
X69    26.144    1.083E-19     65.361    
X6A    0.225     9.302E-22     0.561     
X6B    4.103     1.699E-20     10.258    
X6C    6.260     2.593E-20     15.649    
X6D    2.101     8.702E-21     5.253     
X6E    -1.958    -8.112E-21    -4.896    
X6F    1.181     4.890E-21     2.951     
X6G    -6.080    -2.518E-20    -15.199   
X6H    3.108     1.287E-20     7.770     
X6I    9.396     3.892E-20     23.491    
X6J    18.506    7.665E-20     46.265    
X6K    -0.544    -2.253E-21    -1.360    
X6L    -4.123    -1.708E-20    -10.307   
X6M    1.899     7.867E-21     4.748     
X6N    1.776     7.358E-21     4.441     
X6O    0.466     1.930E-21     1.165     
X6P    10.968    4.543E-20     27.419    
X6Q    5.434     2.251E-20     13.586    
X6R    -2.672    -1.107E-20    -6.681    
X6S    -1.690    -6.999E-21    -4.225    
X6T    2.049     8.489E-21     5.124     
X6U    -5.010    -2.075E-20    -12.525   
X6V    10.847    4.493E-20     27.117    
X6W    4.315     1.787E-20     10.788    
X6X    4.371     1.810E-20     10.927    
X6Y    10.265    4.252E-20     25.662    
X6Z    3.503     1.451E-20     8.757     
X70    1.501     6.216E-21     3.752     
X71    9.061     3.753E-20     22.652    
X72    8.979     3.719E-20     22.447    
X73    0.258     1.070E-21     0.646     
X74    -0.904    -3.744E-21    -2.260    
X75    -2.871    -1.189E-20    -7.178    
X76    -2.415    -1.000E-20    -6.037    
X77    -3.286    -1.361E-20    -8.214    
X78    0.655     2.712E-21     1.637     
X79    -1.888    -7.821E-21    -4.721    
X7A    -3.396    -1.407E-20    -8.491    
X7B    -4.860    -2.013E-20    -12.150   
X7C    23.607    9.778E-20     59.018    
X7D    5.233     2.167E-20     13.082    
X7E    16.120    6.677E-20     40.299    
X7F    8.426     3.490E-20     21.066    
X7G    27.139    1.124E-19     67.848    
X7H    15.185    6.289E-20     37.962    
X7I    15.418    6.386E-20     38.544    
X7J    13.287    5.503E-20     33.217    
X7K    11.474    4.752E-20     28.684    
X7L    12.461    5.161E-20     31.153    
X7M    7.235     2.997E-20     18.088    
X7N    26.304    1.089E-19     65.760    
X7O    10.414    4.313E-20     26.035    
X7P    18.030    7.468E-20     45.074    
X7Q    16.777    6.949E-20     41.944    
X7R    8.897     3.685E-20     22.242    
X7S    25.364    1.051E-19     63.411    
X7T    13.398    5.549E-20     33.494    
X7U    23.361    9.676E-20     58.403    
X7V    30.962    1.282E-19     77.406    
X7W    9.580     3.968E-20     23.950    
X7X    0.751     3.109E-21     1.876     
X7Y    13.154    5.448E-20     32.886    
X7Z    7.208     2.986E-20     18.021    
X80    1.949     8.073E-21     4.873     
X81    18.738    7.761E-20     46.846    
X82    5.319     2.203E-20     13.296    
X83    20.937    8.672E-20     52.344    
X84    11.907    4.932E-20     29.768    
X85    3.430     1.420E-20     8.574     
X86    1.570     6.503E-21     3.925     
X87    14.788    6.125E-20     36.971    
X88    1.393     5.772E-21     3.484     
X89    3.262     1.351E-20     8.154     
X8A    30.315    1.256E-19     75.788    
X8B    11.148    4.617E-20     27.869    
X8C    29.963    1.241E-19     74.908    
X8D    19.767    8.187E-20     49.417    
X8E    8.683     3.597E-20     21.708    
X8F    4.396     1.821E-20     10.991    
X8G    11.179    4.630E-20     27.947    
X8H    12.741    5.277E-20     31.853    
X8I    22.100    9.154E-20     55.251    
X8J    -2.685    -1.112E-20    -6.712    
X8K    1.351     5.595E-21     3.377     
X8L    10.128    4.195E-20     25.321    
X8M    0.845     3.499E-21     2.112     
X8N    17.872    7.403E-20     44.680    
X8O    15.104    6.256E-20     37.759    
X8P    22.974    9.516E-20     57.434    
X8Q    26.305    1.090E-19     65.762    
X8R    28.231    1.169E-19     70.577    
